,Owner ID,Owner Name,Reg Owner IMO No,Owner Country,Owner Country Name,City Name,Address line 1,Address line 2,Owner Postcode,Code,Who,Comment
896,42682,SOON FONG SHIPPING CO SA,1471389,604,Panama,Singapore ,Care of Asia Pacific Shipmanagement Pte Ltd ,"11-87, The Central, 8, Eu Tong Sen Street, 0",59818,j,Batch 10,
897,43597,STAR SKY SHIPPING CO 4 LTD,5307067,590,Ukraine,Odessa,Care of Black Sea Shipping Management Co Ltd ,"kv 29, ul Armeyskaya 23, , , .",65063,j,Batch 10,
898,24186,SUERTE NAVIGATION,5183106,578,Greece,Piraeus,Care of Estoril Navigation Ltd ,"61-65, Filonos Street, , .",185 35 ,j,Batch 10,
899,107435,TAGUS RIVER SHIPPING CORP,6172824,604,Turkey,Istanbul,Care of Rivers Group Denizcilik Ltd Sti ,"Cenap Sahabettin Sokak 54/2, Kosuyolu Mah, Kadikoy,  , .",34718,j,Batch 10,
900,106686,TIDE SPIRIT AS,4243717,600,Norway,Stavanger,Care of Altera Infrastructure Norway AS ,"Verven 4,  , .",4014,j,Batch 10,
901,75562,TRF/AWL CONTAINER SHIP I LLC,5997659,589,Norway,Oslo,Care of TRF Ship Management AS ,"Grev Wedels plass 9, 0 , .",151,j,Batch 10,
902,101037,UNION PROSPERITY INTERNATIONAL,6136279,556,China,Dalian,Care of Sun Fortune Ship Management Co Ltd ,"Room 710, 9, Renmin Donglu, Zhongshan Qu, , Liaoning, .",,j,Batch 10,
903,96693,VIRTUE ALLY LTD,6103672,642,British Virgin Islands,Singapore ,Care of Everest Shipping Pte Ltd ,"15-01, Straits Trading Building, 9, Battery Road, 0",49910,j,Batch 10,
904,78921,WEPFER MARINE INC,5809401,639,USA,Memphis,2661,"Channel Avenue,  TN .",,j,Batch 10,
905,99795,XIANG T105 HK INTERNATIONAL,6120707,556,Greece,Piraeus,Care of Navios Tankers Management Inc ,"85, Akti Miaouli, , .",185 38 ,j,Batch 10,
906,41124,YONGXING MARITIME CO LTD,5225320,556,China,Shanghai,Care of Chinese-Polish Joint Stock Shipping Co ,"26th-34th Floors, Gongshanglian Building, 55, Yan'an Donglu, Huangpu Qu, , , .",200002,j,Batch 10,
907,81801,HENGXING SHIPPING CO LTD,6034176,589,China,,Care of Zhangjiagang Oceanicwit Shipping Co Ltd ,"Room 901, Huijinyuan, 309, Changjiang Zhonglu, Jingangzhen, Zhangjiagang, Jiangsu, .",,j,Batch 10,
908,21109,LIHAI MARITIME INC,4051514,604,Panama,,Panama City,.,,j,Batch 10,
909,79388,NAMJI SHPG EQUIPMENT CO LTD,5566141,575,South Korea.,,Busan,,,j,Batch 10,
910,45610,ILGWANG INDUSTRIES,4192751,575,South Korea.,Busan,Care of Far East Marine Trading Co Ltd ,"55-6, Jungang-dong 4-ga, Jung-gu, , ",,j,Batch 10,
911,21091,LIBYAN PRODUCT CARRIER LTD,5311081,590,Libya,Tripoli,Care of General National Maritime Transport Co (GNMTC),"Mahlet Alwahda Alarabia, PO Box 80173, Gergarish Road, Abu Nawas, , .",,j,Batch 10,
912,35530,NAKILAT DSME 2265 INC,5345551,589,Qatar,Doha,Care of Nakilat Shipping (Qatar) Ltd ,"Shoumoukh Towers (B), PO Box 22271, C-Ring Road, Umm Ghuwailina, , .",,j,Batch 10,
913,19843,GULFSTAR CORP,1980535,578,United Arab Emirates,Dubai,Care of SCF Management Services (Dubai) Ltd ,"Office OT 17-32, 17th Floor, Office Tower, Central Park Towers,  International Financial Centre, PO Box 507065, , .",,j,Batch 10,
914,79585,JUMA AKM,1789659,505,United Arab Emirates,,Ajman,.,,j,Batch 10,
915,67507,MERNA MARINE SUPPLIER CO,4159430,541,Egypt,Egypt,"1st Floor, 23, El Gabry & El Geish Streets",", .",,j,Batch 10,
916,108499,OCEANVIEW MARINE LTD,4164979,561,Isle of Man,Douglas,Care of Dominion Marine Corporate Services Ltd ,"Prospect Chambers, Prospect Hill, ,  ",IM1 1ET,j,Batch 10,
917,79615,INTEGRATED TEAM LTD,5436368,642,British Virgin Islands,,Road Town,"Tortola, .",,j,Batch 10,
918,73628,KINGFISH LLC,5979533,589,United Arab Emirates,,Care of GPK Marine Management Services Group FZ LLC,"Flat 5, 1st Floor, Amenity Tower 1, al-Jazirat al-Hamra, PO Box 85631, Ras al Khaimah, .",,j,Batch 10,
919,84139,MILSAR SHIPPING CORP,6050009,589,Turkey,Istanbul,Care of Sinop Shipping Corp ,"Daire 1, Rahman Sokak 2, Postane Mah, Tuzla, , .",,j,Batch 10,
920,90201,OPEN AIR GLOBAL LTD,6051921,517,Belize,,Belize City,.,,j,Batch 10,
921,101861,INOVA/OCIMPEX,5115173,594,Mauritius,,Port Louis,.,,j,Batch 10,
922,29759,MARBLE MARITIME INC,5670611,604,Panama,,Panama City,.,,j,Batch 10,
923,35539,NAKILAT LIJMILIYA INC,5345653,589,Qatar,Doha,Care of Nakilat Shipping (Qatar) Ltd ,"Shoumoukh Towers (B), PO Box 22271, C-Ring Road, Umm Ghuwailina, , .",,j,Batch 10,
924,79718,GDN CO LTD,5096663,517,Belize,,Belize City,.,,j,Batch 10,
925,72527,KHAILILI TRADING CO,5418171,604,Panama,,Panama City,.,,j,Batch 10,
926,38846,MAKINEHCHI J,5462404,505,United Arab Emirates,Dubai,"Office 1208, Safa Tower, Sheikh Zayed Road","Al Barsha 1, , .",,j,Batch 10,
927,68780,NEKU SM,5906962,505,United Arab Emirates,Ajman,Care of Pishgaman Omid Darya Shipping Co ,"Adnan Building, Albustan, PO Box 4505, , .",,j,Batch 10,
928,98112,GLOBAL PEAK SHIPPING LINES INC,6116863,604,United Arab Emirates,,Care of Glory International FZ-LLC ,"RAKIA Amenity Center, al-Jazirat al-Hamra, PO Box 121813, Ras al Khaimah, .",,j,Batch 10,
929,110019,JUG LOGISTICS DMCC,6169326,505,United Arab Emirates,Dubai,"Unit 30-01-BA114, Jewellery & Gemplex 3, Dubai Multi Commodities Centre (DMCC)",", .",,j,Batch 10,
930,59699,MARIELA SA,4214486,578,United Arab Emirates,Kuwait,Care of Asia Charm Ltd ,"Office 603, 6th Floor, Block B7, al- Road, Sakamkam, , .",,j,Batch 10,
931,35572,NGOL CHILOANGO LTD,1963903,590,Angola,Luanda,Care of Sociedad Nacional de Combustiveis de Angola (SONANGOL),"CP 1316, Rua Rainha Ginga 29/31, , .",,j,Batch 10,
932,102944,HALANIYAT LTD,5243051,516,Oman,Muscat,Care of National Ferries Co LLC ,"Unit 45, Building Jabal Shams, Block 262, Street 196, Ghala Heights, , .",,j,Batch 10,
933,93142,LAIRE OVERSEAS INC,5485861,517,Belize,,Belize City,.,,j,Batch 10,
934,72828,MESRABA TRADING CO LLC,5779049,505,United Arab Emirates,Abu Dhabi,PO Box 8950,", .",,j,Batch 10,
935,98256,GLOBAL EVEREST SHIPPING LINES,6116850,604,United Arab Emirates,,Care of Glory International FZ-LLC ,"RAKIA Amenity Center, al-Jazirat al-Hamra, PO Box 121813, Ras al Khaimah, .",,j,Batch 10,
936,106354,JAGAR PRIMA NUSANTARA,4286368,559,Indonesia,Batam,"Blok D1, Komplak Ruko Cendana, Kel Belian","Kec  Kota, 12A, , .",,j,Batch 10,
937,96957,LINTAS SAMUDRA SEJAHTERA,6111231,559,Indonesia,Jakarta,"Lantai 33, AIA Central, Jalan Jendral Sudirman Kav 48",", .",,j,Batch 10,
938,48004,NETSACH LTD,5614629,517,Nigeria,Lagos,"5, Jo Babs Dare Close, Opebi Ikeja",", .",,j,Batch 10,
939,109832,HUB MARITIM INDONESIA,5466469,559,Indonesia,,"Jalan Ikan Mungsing VIII 96, Kel Perak Barat, Surabaya",.,,j,Batch 10,
940,40327,KING HERO SHIPPING CO LTD,5454881,640,Saint Vincent and the Grenadines,,Kingstown,St.Vincent & The Grenadines.,,j,Batch 10,
941,56862,MAYFAIR OFFSHORE CORP,5359255,642,United Arab Emirates,Sharjah,Care of Seaport International Shipping Co LLC ,"PO Box 2080, , .",,j,Batch 10,
942,96236,GABONAISE NAVIGATION,288417,550,Gabon,Port Gentil,BP 2270,", .",,j,Batch 10,
943,52713,GENTLE MARITIME LTD,5399692,561,Isle of Man,Douglas,Care of Ray Car Carriers Ltd ,"4th Floor, 1, Circular Road, ,  ",IM1 1AF,j,Batch 10,
944,109253,GLOBAL SHIPPING MITRASINDO PT,4233392,559,Indonesia,Samarinda,Jalan Kyai Haji Mas Mansyur 3,", .",,j,Batch 10,
945,96244,GOLDSHINE ENTREPRISES,1701533,604,Panama,,Panama City,.,,j,Batch 10,
946,59563,GREAT OCEAN SHIPPING & TRADING,5784181,574,United Arab Emirates,Dubai,Care of Trans Seas Marine Services LLC ,"Office 230, al-Hamriya Port, PO Box 22537, , .",,j,Batch 10,
947,88779,GULF CRUDE CARRIERS LLC,6048833,505,United Arab Emirates,Abu Dhabi,Care of Allianz Middle East Ship Management LLC ,"Silver Wave Tower, al-Mina Street, PO Box 26874, , .",,j,Batch 10,
948,101196,HABIB ZM,1452716,636,Tanzania,Zanzibar,PO Box 4087,", .",,j,Batch 10,
949,79663,HARROW SA,5585573,506,Argentina,,Buenos Aires,.,,j,Batch 10,
950,76847,HL DELTA SA,5963365,589,South Korea.,Seoul,Care of H-Line Shipping Co Ltd ,"8th Floor, Leema Building, 42, Jong-ro 1-gil, Jongno-gu, , ",,j,Batch 10,
951,41870,HSEJAR MARITIME INC,5750498,574,United Arab Emirates,Sharjah,Care of Nabeel Shipmanagement FZE ,"Suite Z1-01, SAIF Zone, PO Box 7848, , .",,j,Batch 10,
952,62825,IDO SCHIFFAHRTSGESELLSCHAFT,5910267,535,Germany,,Hamburg,.,,j,Batch 10,
953,82116,INSTITUTO MARITIMO PORTUARIO,5810347,501,Angola,Luanda,Rua Rainha Ginga 74-8,", .",,j,Batch 10,
954,76261,ISRAEL GOVT OCEANOGRAPHIC,1033231,565,Israel,Haifa,Tel Shiqmona,", .",,j,Batch 10,
955,39189,JEDDAH MARINE SHIPPING CO INC,5724735,604,Panama,,Panama City,.,,j,Batch 10,
956,82689,JRT CHARTERING LTD,5850807,642,British Virgin Islands,,Road Town,"Tortola, .",,j,Batch 10,
957,27767,KAMCO NO 12 SHIPPING CO SA,5487941,604,South Korea.,Seoul,Care of Hanjin Shipping Co Ltd ,"25, Gukjegeumyung-ro 2-gil, Yeongdeungpo-gu, , ",,j,Batch 10,
958,72661,KERAJAAN LINTAS SAMUDERA,5713086,559,Indonesia,Bandung,"RT 03/02, Jalan Siti Munigar, 78/22 E",", .",,j,Batch 10,
959,41721,KING DIAMOND SHIPPING CO LTD,5519903,640,Saint Vincent and the Grenadines,,Kingstown,St.Vincent & The Grenadines.,,j,Batch 10,
960,99236,KOMAS MARINE CO LTD,6125756,575,South Korea.,,Busan,,,j,Batch 10,
961,96287,KUK S-W,4257795,575,South Korea.,,Busan,,,j,Batch 10,
962,62778,LEWMAR OVERSEAS INC,5881778,604,Panama,,Panama City,.,,j,Batch 10,
963,95897,LIFT-OFFSHORE INC,5904590,642,United Arab Emirates,Sharjah,Care of Atlantic Maritime Group FZE ,"Plot HD-02, Hamriyah Free Zone, PO Box 6653, , .",,j,Batch 10,
964,89120,LONGDA INTERNATIONAL SHIP,6044257,556,China,Ningbo,Care of YKJ Shipping Co Ltd ,"Room 904, Fortune Centre, 3, Jiangbei Qu, , Zhejiang, .",,j,Batch 10,
965,109457,MAGIX MARITIME CO,4193281,555,Greece,,"230, Praxitelous Street, Piraeus",.,,j,Batch 10,
966,96857,MANNINO MARINE LLC,6107936,505,United Arab Emirates,Sharjah,"Unit 1003, Belresheed Tower 1, al-Majaz 1","PO Box 5209, , .",,j,Batch 10,
967,59936,MARITIME OVERSEAS CORP,5364352,604,Congo,Pointe-Noire,Care of Express Afrique - Congo ,"BP 646, , .",,j,Batch 10,
968,94206,MAWLAMYINE CENTURY LOGISTICS,6001929,591,Myanmar,Yangon,"6A, Paw San Hmwe Street, Thuwana","Thingangyun Township, , .",,j,Batch 10,
969,69431,METEAR DENIZ ISLERI VE TICARET,5470276,633,Turkey,Istanbul,"Kat 6, Moda Caddesi 60, Caferaga Mah","Kadikoy, , .",,j,Batch 10,
970,40285,MINTAKA OVERSEAS LTD,5711323,642,British Virgin Islands,,Road Town,"Tortola, .",,j,Batch 10,
971,95243,MONEMIA SHIPPING CO LTD,6098693,533,Cyprus,,Limassol,.,,j,Batch 10,
972,35521,MUBARAZ LTD,1659160,578,United Arab Emirates,Abu Dhabi,Care of Abu Dhabi Marine Operations & Services Company LLC (ADNOC Logistics & Services) ,"14th Floor, ZADCO Tower, Sheikh Khalifa Energy Complex, Corniche Road, PO Box 61, , .",,j,Batch 10,
973,35527,NAKILAT AL SAMRIYA INC,5345622,589,Qatar,Doha,Care of Nakilat Shipping (Qatar) Ltd ,"Shoumoukh Towers (B), PO Box 22271, C-Ring Road, Umm Ghuwailina, , .",,j,Batch 10,
974,107154,NAVE SHIPPING & TRADING SA,5978981,578,United Arab Emirates,Fujairah,Care of Marvel Management SA FZE ,"Port Building,  Free Zone, PO Box 50590, , .",,j,Batch 10,
975,27092,NEW HAIHUNG NAVIGATION SA,1019825,604,Panama,,Panama City,.,,j,Batch 10,
976,104958,NILI GULF GENERAL TRADING LLC,6067427,505,United Arab Emirates,,"Office 102, Port Rashid, Dubai",.,,j,Batch 10,
977,52732,NORDIC HIGHWAY LTD,5331022,561,Isle of Man,Douglas,Care of Ray Car Carriers Ltd ,"4th Floor, 1, Circular Road, ,  ",IM1 1AF,j,Batch 10,
978,22162,NS LEADER SHIPPING INC,5305560,578,United Arab Emirates,Dubai,Care of SCF Management Services (Dubai) Ltd ,"Office OT 17-32, 17th Floor, Office Tower, Central Park Towers,  International Financial Centre, PO Box 507065, , .",,j,Batch 10,
979,65093,OKEE SHIP ONE GMBH & CO KG,5931033,535,Germany,,Hamburg,.,,j,Batch 10,
980,19821,GULF ELAN SHIPPING LTD,5160007,516,United Arab Emirates,Dubai,Care of Gulf Energy Maritime (GEM) PJSC ,"30th Floor, U-Bora Tower, 8, Business Bay, Bur , PO Box 855, , .",,j,Batch 10,
981,78518,JAYA HIDUP BARU PELAYARAN PT,4165393,559,Indonesia,Samarinda,"RT 06, Jalan Niaga Selatan 52, Kel Pelabuhan",", .",,j,Batch 10,
982,106627,KWANGCHON SHIPPING CO,6169652,610,North Korea,Pyongyang,"1, Kwangbuk-dong, Mangyongdae-guyok",", .",,j,Batch 10,
983,72782,NAMIBIA GOVT,1415919,711,Namibia,,PO Box 13193,"Windhoek, .",,j,Batch 10,
984,78563,GHASEMIAN VT,5893546,563,Iran,,Tehran,.,,j,Batch 10,
985,41869,JENNY NAVIERA CO SA,5097817,604,Cyprus,Limassol,Care of MSC Shipmanagement Ltd ,"MSC House, 8, Spyrou Kyprianou Avenue, , .",,j,Batch 10,
986,58782,MARCAP 202 CORP,5794332,604,United Arab Emirates,Abu Dhabi,Care of Marine Capabilities (MARCAP) LLC ,"3rd Floor, Safar Travel Agency Building, PO Box 30175, , .",,j,Batch 10,
987,93294,OCEAN SHIPPING & TRADING LTD,6076323,589,Lebanon,Jounieh,Care of Safe Sea Services Sarl ,"3rd Floor, Dina 11 Building, Mar Doumit Street, Sahel Aalma, , .",,j,Batch 10,
988,96372,SAMOS I SHIPPING CO,5242597,555,Greece,,Samos,.,,j,Batch 10,
989,80052,PILEAS I SHIPPING LTD,5417227,533,Cyprus,,Limassol,.,,j,Batch 10,
990,84243,ZHEJIANG BOXIANG MARITIME CO,5961015,526,China,Ningbo,"Room 409-5, Haiguang Building, Dafaxincun Shangye","Daxie Development Zone, , Zhejiang, .",,j,Batch 10,
991,108787,ROYAL SHIPPING CORPORATION SA,6086758,604,Panama,,"Calle 78 Este 30, San Francisco, Panama City",.,,j,Batch 10,
992,101274,SRI LANKA GOVT TRANS/HIGHWAYS,4057252,580,Sri Lanka,,Colombo,.,,j,Batch 10,
993,43707,XINOU HONG KONG SHIPPING LTD,4140752,556,China,,Care of Sea & Har Shipping Co Ltd ,"Room 6A-205, Aojiangzhen, Pingyang Xian, Zhejiang, .",,j,Batch 10,
994,81333,PAREA SHIPPING LTD,6027775,590,Malta,,Valletta,.,,j,Batch 10,
995,81117,SHANGHAI OIL & CHEMICAL PLANT,4043236,526,China,,Shanghai,.,,j,Batch 10,
996,109540,TELAS LTD,6170553,590,Malta,,Valletta,.,,j,Batch 10,
997,96335,PANKO SHIPPING CO SA,5459382,604,Panama,,Panama City,.,,j,Batch 10,
998,78872,SEPIA MV30 BV,6020340,598,Netherlands,,Amsterdam,.,,j,Batch 10,
999,105825,UNITAC OIL FIELD SERVICES,6132280,505,United Arab Emirates,Sharjah,Care of Selat Marine Services Co LLC ,"PO Box 4385, , .",,j,Batch 10,
1000,81297,QUANZHOU HENGSHENG SHIPPING CO,4246261,526,China,Quanzhou,"Room 2904, Chenzhou Garden, 1","Baozhou Lu, Fengze Qu, , Fujian, .",,j,Batch 10,
1001,47253,SIDRA MESSAIED SHIPPING CO,4138102,578,Qatar,Doha,Care of Woqod Marine Services Co ,"WOQOD Tower, PO Box 7777, al-Waab Street, , .",,j,Batch 10,
1002,76006,TUNISIENNE DE SAUVETAGE,103835,632,Tunisia,Tunis,"4, rue de Portugal, Bizerte",ia.,,j,Batch 10,
1003,89897,YAMATAI MARINE SA,5976701,604,Panama,,Panama City,.,,j,Batch 10,
1004,110459,QUALITY MARITIME INC-LIB,6178050,578,United Arab Emirates,Sharjah,Care of Al Sidra Ship Management LLC ,"2nd Floor, Office 205, Warm Seas Building, Corniche Road, Khor Fakkan, PO Box 29095, , .",,j,Batch 10,
1005,60951,SHAROMAR SHIPPING SA,5900566,604,Lebanon,Beirut,Care of ADCO SAL ,"1st Floor, Sehnawi Building, Port Street, , .",,j,Batch 10,
1006,29758,TIGER SHIP NO 1 LTD,5691761,556,China,Shanghai,Care of Greathorse International Ship Management Co Ltd,"22nd Floor, Building B, New Bund World Trade Centre, 5, Lane 255, Dongyu Lu, Pudong Xinqu, , .",,j,Batch 10,
1007,73015,YAVARIAN M & HAIDARI A,5255743,563,Iran,Shiraz,3rd Alley Moallem Street,", .",,j,Batch 10,
1008,56852,PETRO APHRODITE CO LTD,5632497,533,Cyprus,Nicosia,Care of Miliana Shipmanagement Ltd ,"7th Floor, Diagoras House, 16, Panteli Katelari Street, , .",,j,Batch 10,
1009,109770,SALAH ALI M ELHIBLU,6089046,715,Libya,,Tripoli,.,,j,Batch 10,
1010,106944,SPDBFL NO ONE HUNDRED & SIX,6170607,526,Cyprus,Limassol,Care of MSC Shipmanagement Ltd ,"MSC House, 8, Spyrou Kyprianou Avenue, , .",,j,Batch 10,
1011,38085,UNITED GROUP LTD,5628574,636,Tanzania,,"Moni Depot, PO Box 744, Zanzibar",.,,j,Batch 10,
1012,90330,PEACE VOYAGE SHIPPING CO LTD,6071923,589,China,Fuzhou,"Room 106, Block 2, Mansion 20","191, Aoguang Lu, Taijiang Qu, , Fujian, .",,j,Batch 10,
1013,106462,SHANGHAI RONGHE DIANKE LEASING,4287794,526,China,Shanghai,"Room 303, Building 10, Lane 308","Xumin Lu, Qingpu Qu, , .",,j,Batch 10,
1014,34495,UNION BANK/SEA PETROLEUM & GAS,5437556,596,Nigeria,Lagos,Care of Sea Petroleum & Gas Co Ltd ,"14, Lekki-Epe Expressway, Agungi, , .",,j,Batch 10,
1015,22665,PETRO ICARUS CO LTD,5632510,533,Cyprus,Nicosia,Care of Miliana Shipmanagement Ltd ,"7th Floor, Diagoras House, 16, Panteli Katelari Street, , .",,j,Batch 10,
1016,105252,SHEPAR MARITIME CO SA,6138451,604,United Arab Emirates,Sharjah,Care of Waves Shipping Line FZE ,"E-86G-13, E Lob Office, Hamriyah Free Zone, PO Box 53370, , .",,j,Batch 10,
1017,108513,TAM O'SHANTER,5252222,642,British Virgin Islands,,Road Town,"Tortola, .",,j,Batch 10,
1018,76118,PHILIPPINES GOVT NAT RESOURCES,1088804,606,Philippines,Manila,"1515, Roxas Boulevard, Ermita",", .",,j,Batch 10,
1019,55490,SEABULK TAURUS,1766197,589,United Arab Emirates,Dubai,Care of Seabulk Offshore International Inc ,"4th Floor, Wing B-1, Gulf Towers, Oud Metha Road, PO Box 32387, , .",,j,Batch 10,
1020,109981,SONG KANG MARINE BUNKER CO LTD,6171741,575,South Korea.,,"4, Jangsaengpogorae-ro 155beon-gil, Nam-gu","Ulsan, ",,j,Batch 10,
1021,35877,UMM LAQHAB LPG SHIPPING CO LLC,5384823,613,Qatar,Doha,Care of Nakilat Shipping (Qatar) Ltd ,"Shoumoukh Towers (B), PO Box 22271, C-Ring Road, Umm Ghuwailina, , .",,j,Batch 10,
1022,25247,ZHONG PENG SHIPPING CO LTD,5364216,604,Panama,,Panama City,.,,j,Batch 10,
1023,108622,RED SEA CRUISES,4072957,541,Egypt,Cairo,"31, Orabi Street, Elwaili",", .",,j,Batch 10,
1024,92300,SERENITY BAHARAIN LTD,5900708,515,Bahrain,,Manama,.,,j,Batch 10,
1025,59493,SYNERGY MARITIME INC,5282527,604,Panama,,Panama City,.,,j,Batch 10,
1026,109446,YATRA PRATAMA OREINT,5740081,559,Indonesia,Jakarta,Jalan Cikini Raya 70,", .",,j,Batch 10,
1027,35646,OVERSEAS LNG H1 CORP,4127859,589,Qatar,Doha,Care of Qatar Gas Transport Co Ltd (Nakilat) ,"Shoumoukh Towers, C-Ring Road, Umm Ghuwailina, , .",,j,Batch 10,
1028,109027,PANAY MARINE SERVICES LTD,5651854,640,Saint Vincent and the Grenadines,,Kingstown,St.Vincent & The Grenadines.,,j,Batch 10,
1029,108311,PETRONOM LTD,5367635,642,British Virgin Islands,,Road Town,"Tortola, .",,j,Batch 10,
1030,100880,PINGTAN SHENGFAN SHIPPING CO,4280695,526,China,,"8-83, Jidiaocun, Beicuozhen","Pingtan Xian, Fujian, .",,j,Batch 10,
1031,79247,PRIMEX HOLDING,1846769,604,Panama,,Panama City,.,,j,Batch 10,
1032,72901,QATAR GOVT PORTS & LAND TRANS,1677872,613,Qatar,Doha,Care of Qatar Shipping Co (Q Ship) WLL ,"Milaha Building, 523, East Industrial Street, , .",,j,Batch 10,
1033,79226,REACH INTERNATIONAL,1718449,578,United Arab Emirates,Ajman,Care of Rainbow Marine Services ,"PO Box 555, , .",,j,Batch 10,
1034,94215,RIVER QUEEN MARITIME INC,6065641,578,United Arab Emirates,Dubai,Care of Red Sea Marine Services LLC (DMCC) ,"Office 405, Swiss Tower, Jumeirah Lake Towers Cluster Y3, Sheikh Zayed Road, Al Barsha 1, PO Box 488156, , .",,j,Batch 10,
1035,107719,SADIAT,1957122,505,United Arab Emirates,Abu Dhabi,PO Box 43409,", .",,j,Batch 10,
1036,109706,SANDLAKE SHIPPING LTD,6180387,590,Malta,,Valletta,.,,j,Batch 10,
